zip,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
1232x,0.016832874460322937,0.03611671166235013,-0.030304376108985412,0.09640613373318732,0.07453798143747825,0.001989862565583478,-0.14170633542585065,-0.03353864063214217,-0.12630887179580536,-0.1449809404681246,-0.3197224700153884,-0.1818922921171286,-0.11561057516842127,-0.2987231416863052,0.013054145165509123,-0.3480149665723695,-0.06753847219679376,-0.3047277295673511,-0.3768977394173627,-0.30984936780915007,-0.39856256352995545,-0.3410938905887356,-0.5561799141063949,-0.6041831283984161,-0.624070062908212,-0.7529496224321583,-0.5925839441653168,-0.6435276867270534,-0.6139164520842322,-0.6842321045367477,-0.7571391852591891,-0.7292058311557261,-0.7745428600092089,-0.6360342561555746,-0.6410528365481407,-0.75858230982051,-0.72305480085963,-0.7595573539087949,-0.7601131469187066,-0.7111913140818963,-0.46666466748687113,-0.47251161657531093,-0.5926339322449308,-0.6568230229468642,-0.5591606719075389
1240x,-0.1709224422448362,0.01623603745900372,0.04880076186761993,0.12730521405420167,-0.007113224242197392,-0.0020709561335409445,-0.11990480288949458,0.027853890072330745,-0.19654639921338013,-0.10349725819858938,-0.09592421002738255,-0.22539194655030326,-0.24511076133630497,-0.1553157869712126,-0.2905208860951243,-0.1251685998324007,-0.1095777309059123,-0.23733969179752853,-0.406222452217618,-0.34694401402361225,-0.5290559285255009,-0.4851766347634584,-0.5155358506608987,-0.5552413442942402,-0.6044248271218153,-0.5990824651054639,-0.8959172195252372,-0.42123459469375124,-0.6148312432122064,-0.5211195055496639,-0.6508328762421585,-0.6615327951110187,-0.6186292483720582,-0.5594111783303338,-0.621755367575431,-0.6372965184532907,-0.7224549797570197,-0.6960598567379941,-0.4913363305833004,-0.5551034668129906,-0.643492954561174,-0.7287313943001175,-0.5846608514232078,-0.5323528804234033,-0.655482331195988
1241x,0.05704936238000979,0.027211667241265433,0.1779087204391886,-0.08018486914422993,0.20738991652830416,0.0008018715816258196,0.011563197750841137,0.07936035219166573,-0.0740137045830421,-0.05441462255216313,0.057159247577547326,-0.1287187042488732,-0.14746365781954368,0.0029464493979129633,-0.038818943872971155,-0.03458033816434636,-0.18689599831085096,-0.027993264231477966,-0.10388449964972504,-0.03568901925127854,-0.4625434156925043,-0.44484843654614836,-0.15747475512132547,-0.554590429592386,-0.3822145843437559,-0.49886426926369265,-0.2867011962382588,-0.48508220709241756,-0.525893742348852,-0.31756076871105876,-0.429711452937899,-0.49912733302094975,-0.26323132095488383,-0.21820686483308308,-0.3993677011601441,-0.37315773764475546,-0.38708522171131615,-0.4658035956109342,-0.2632180700112924,-0.279109109291487,-0.32801167682881444,-0.15536526935849607,-0.22913684928429068,-0.2654028181815133,-0.40466631073354675
12500,-0.007690376717384846,0.10820317251542785,0.0222630252750805,0.05391608967651522,0.0001752098153028573,0.007198886604033589,-0.210744396563118,-0.07960253134593887,-0.10201606410264483,-0.24736860020806334,-0.15722988178185932,-0.13405505207761456,-0.10017569337755143,-0.33635414360062843,-0.14280269870308848,-0.25393774576840633,-0.3064129267010469,-0.24784899396115623,-0.38170189308015484,-0.3265574067549867,-0.45775422017913625,-0.5487471899904665,-0.682943224440526,-0.6497894352114753,-0.7266675195245471,-0.59654064702626,-0.5890723995299276,-0.7569899889983122,-0.7089716877824116,-0.7086330806627035,-0.7804127880647707,-0.8695157197840883,-0.826017970128034,-0.6665232492075479,-0.784945991092009,-0.7196390531227121,-0.6951728755281283,-0.7403182019294123,-0.8387242912279377,-0.7811298695830177,-0.7475861710031662,-0.6401486834392188,-0.7975487853832547,-0.7806430032349705,-0.7322659696394141
12520,-0.02267664922858143,0.03504147637056296,0.04872643322770132,0.17312574570256845,-0.0016570946533220488,0.031457808387902575,-0.045737038762267763,-0.04510993338321566,-0.19834377479116624,-0.09957363865411223,-0.030610602128039413,-0.26154127143534045,-0.10686118107393434,-0.14235856391348412,-0.04380713493866345,-0.0807796984531103,-0.2260845227667624,-0.2723221883583009,-0.16613896153697283,-0.2648803625805072,-0.3248296706864873,-0.38649553676498427,-0.5201786080658164,-0.5613331970296851,-0.4308752349287952,-0.38967644722635064,-0.49272947232699893,-0.5694240196167073,-0.5954735343627003,-0.6593880625292202,-0.5041853658597094,-0.5074391631949899,-0.571578267761213,-0.48438804835552773,-0.555196851935612,-0.5511024552792986,-0.512085471733171,-0.4177914036637627,-0.40481587488589066,-0.33774369228614276,-0.4483876765451793,-0.41688238153220053,-0.4399090223212909,-0.3142352025407297,-0.4261685832429614
1252x,-0.0023962553141673422,0.03527373720795064,0.06823165678381232,0.0145431989467601,-0.12095213527135681,0.013789090344679244,-0.17137947922362157,0.03508415544141497,-0.16707152310865686,-0.14824909314624635,-0.10250332030661888,-0.14436880622406967,-0.25864555368714637,-0.07631871850433716,0.06357544498435905,-0.1233462362874127,-0.03944343190174737,-0.2737769068368462,-0.11923578793243286,-0.26193606884657605,-0.17338033138226835,-0.3583528706808229,-0.48594988306520814,-0.45931114892279856,-0.5366679838769809,-0.4826627271963949,-0.443949184818586,-0.6038698937375396,-0.5185690140947584,-0.560789558288212,-0.4238975262550766,-0.5139880091416559,-0.5200864245342179,-0.3515430416172787,-0.3237988770580466,-0.5941588034838927,-0.4778893795360212,-0.5462395811499583,-0.5109265014805384,-0.4594991893860242,-0.45668361354412923,-0.5145461422515519,-0.49251564452720603,-0.4238183544987598,-0.5129531113647199
12530,-0.05460529546939193,0.07812805800356772,-0.025827054107609455,-0.06667993213850862,0.00272099741859147,-0.12616535346591665,0.026509052114099853,-0.06372523828714051,-0.2517172578746626,-0.2001356514359676,-0.25272609851001804,-0.1833289177184664,-0.31467913258853275,-0.14060664952149493,-0.1209224186855835,-0.33927069643073793,-0.47272477986697203,-0.23480768941313457,-0.4824186163622338,-0.47090784489423687,-0.49039644486296685,-0.6107744438231508,-0.48740498262788773,-0.5366880115580939,-0.44842967182127447,-0.5788329508708879,-0.6629813169949114,-0.7475431034661636,-0.8296840551845432,-0.696328870849451,-0.7449910839042804,-0.6742222203538099,-0.8513268157131167,-0.733232658158483,-0.6726887141132555,-0.5988970571365421,-0.8184840307097005,-0.7581940552235392,-0.7313962360438161,-0.7298534878228747,-0.6133207521304491,-0.7049480708529938,-0.5592085617977559,-0.6330447323776405,-0.6182650438986574
1253x,-0.1941278968970579,-0.021307086476566574,0.08087909396711318,-0.03421071944189444,-0.050159217266322234,-0.2190693976042025,0.01785423659832544,-0.08116317407684981,-0.04039736772282357,-0.11889922883559531,-0.19122513422515666,-0.16862218013263056,-0.27401483899430384,-0.2860007670710117,-0.2736604781072097,-0.21983496593061516,-0.6338629845400165,-0.2271589086659116,-0.35629399479754864,-0.44134245835453667,-0.5370706136663987,-0.43584844714853416,-0.5222459380143614,-0.5754616172861536,-0.6300264354094927,-0.846094256148393,-0.7421514212150886,-0.878318768220721,-0.670235421762948,-0.8484737738026207,-0.7207874300112234,-0.7769650891253932,-0.7784135649254444,-0.6787683790332153,-0.7029082819449431,-0.6978138999343217,-0.7318696165219001,-0.7660971148716811,-0.8764609920692338,-0.6556375507587101,-0.7041937974456262,-0.778931818116297,-0.622709766702665,-0.5943173432290876,-0.6820319564392736
12540,0.08316888223972548,-0.06803078311656002,-0.07768905869861294,-0.023697482653422138,-0.03319779044856971,0.016396124347930405,-0.05129029739730451,-0.07671051637463147,-0.2416218058982549,-0.24109504739408888,-0.06706759379042493,-0.0882138769679121,-0.23252424000328947,-0.09719838378943428,-0.20507115970229728,-0.23922227888061598,-0.24027535296445893,-0.3098546919232737,-0.21429769573942778,-0.39809166259065126,-0.3430519022446375,-0.45069727966248396,-0.34032707570640136,-0.6618818427311568,-0.658776917425793,-0.5890316780034913,-0.659962918244445,-0.7609141009430368,-0.6550355587710219,-0.6664936788363692,-0.518571816522841,-0.7571266709534303,-0.7472485641944356,-0.6476867619167747,-0.6704014470983681,-0.5997912525070522,-0.6868980624214105,-0.6663045895277917,-0.6518530772422404,-0.61361540359546,-0.49187381639887817,-0.6063534744294732,-0.6125620911301252,-0.5467244506047172,-0.6264374265011757
1254x,0.09019800170202302,0.05082262444784727,0.040128008271947894,0.027487055274571626,0.11224787411195772,-0.0385671424923575,0.05587150068686539,-0.012182491371704712,-0.10933426889196325,-0.336925311545315,-0.1779363037227441,-0.13260077895079128,-0.07857995421127438,-0.16269433606748968,-0.07751813684389734,-0.25323736680094705,-0.38493462345935814,-0.3333451034710077,-0.2850828553790509,-0.3338449782996579,-0.2718051497331314,-0.4549257104528223,-0.4042963582309562,-0.4492178778861968,-0.4293741706317109,-0.6265943106366308,-0.5188363948513306,-0.5469579450749347,-0.6979513951411143,-0.5417976556370294,-0.5777889535621942,-0.5900204855929038,-0.7858620772687904,-0.6495425990897502,-0.5797123265566809,-0.7212635140244015,-0.7042082784550856,-0.5576619676825155,-0.7413423347930757,-0.5590529958996853,-0.5805383596927645,-0.43121213218455606,-0.6002674671303656,-0.6246409623163038,-0.45451792084200304
12550,-0.011914321288725011,0.06107288672386742,-0.12469628673723135,-0.117105140572381,0.09373775193259755,0.026349398780878962,-0.10011049633649849,-0.14963144001775358,-0.0330969144731193,-0.2147871812554099,-0.13289016525890665,-0.23795852463879255,-0.2809127374951166,-0.28883986104052123,-0.16655280047163312,-0.15336974393071637,-0.3081743535743934,-0.23582618830416177,-0.26898515453757516,-0.33351510499233467,-0.4973372410428546,-0.5693291442113121,-0.6267461772325902,-0.6458405465270738,-0.7892278983716196,-0.6788682016180917,-0.6875111645852625,-0.6761558758097712,-0.853968597931708,-0.47306919844530393,-0.816907530968483,-0.7241407143534608,-0.6792090700536771,-0.701380869309707,-0.8232049943661595,-0.7532341700328334,-0.7499690340919402,-0.6684480391569474,-0.6723028398348491,-0.5810696319240891,-0.7640877425911972,-0.6269789218378706,-0.7180596459502468,-0.793253985948951,-0.5720103085578425
12560,0.08478817026171799,0.06713225575508469,-0.03758029287040081,-0.07129168526448675,-0.06992729410182343,-0.08141378539897823,-0.1616918584930585,-0.18286907687575366,-0.020416571918281043,-0.258746821095044,-0.20705428563686132,-0.14546765194936853,-0.120064712719756,-0.25807107117763795,-0.2461966736683304,-0.2745993706947092,-0.28279851681514845,-0.24491799424577124,-0.24067393214177027,-0.25477304589866995,-0.4717208210424128,-0.5336684882909942,-0.5858227451277567,-0.5384145826719533,-0.6573873783676587,-0.6414302327331001,-0.7006234365699852,-0.5599602033519598,-0.5931310751149399,-0.6650149681542422,-0.7771045604534219,-0.7078758576574925,-0.6046401085180277,-0.6800297613483965,-0.6413275450568986,-0.6015645475598779,-0.8285771835405797,-0.6247940342485182,-0.6464689049027204,-0.6465643552668565,-0.5562801493599296,-0.6775112444384117,-0.568172145194286,-0.6219391236895516,-0.6550435352604926
12579,0.10265427416089748,0.023847798136313714,0.07252235484770478,-0.021425341225447342,0.003445460235642966,-0.05818001253701081,-0.09854488413071316,-0.18047609075433324,-0.13763046068464427,-0.06657482678909395,-0.07447110434028698,-0.2056154012434285,-0.22761519792929175,-0.20536127719407435,-0.18574893342970883,-0.20174116968708303,-0.1632348107435024,-0.31380803459594125,-0.2980151439575673,-0.31053146136696586,-0.40053040921159494,-0.45783843806022373,-0.4201949455913826,-0.520581497292999,-0.6831556190574418,-0.5201948195088262,-0.6259089981873076,-0.611574691447372,-0.7099801284440308,-0.8464615353317053,-0.7470510570483827,-0.5909825301174142,-0.5977793760758103,-0.5510986479634224,-0.5077905386339852,-0.5091678483654709,-0.564457320486373,-0.5775692727977901,-0.6107114175546413,-0.5217044645183319,-0.6301612754472713,-0.4810285897187852,-0.5637520658763872,-0.5456060883104318,-0.6261229013648344
1257x,0.07161491245156504,0.06988277743970292,-0.12408181271530645,0.0005692636106945301,-0.18627777251822739,-0.08942611996774961,-0.019951225877317645,-0.033151121561955134,-0.012728540199308996,-0.27341025056761326,-0.058574976305476895,-0.1929201627203868,-0.11127377630394004,-0.10596875404196932,-0.07510783498606544,-0.21880867110853974,-0.3562569798311056,-0.34669954205083353,-0.46483489434233954,-0.3353185195776917,-0.30489189669350114,-0.4782757732210585,-0.5836886964599871,-0.5695128110812445,-0.6616614341209346,-0.6878558888683122,-0.7531612701640943,-0.7361699777010157,-0.6070603377309158,-0.7724871806804334,-0.6549533180497041,-0.6999895938755654,-0.5884495228902309,-0.7073042536947161,-0.5986304902509364,-0.5865760951440051,-0.6088752647509146,-0.6798932002312834,-0.5193891344332439,-0.5306001885388667,-0.6308685934785369,-0.4999493376308731,-0.6376096933666224,-0.45963859271520213,-0.4171433263470304
12580,-0.0240870125488511,0.024716137343144,0.08188017806861447,0.03584953804645643,-0.0156400291296173,-0.10445917074477687,0.0082959029032399,-0.10015859860688121,-0.09213945515178197,-0.10010037267185032,-0.18955340477681382,-0.10634063380947259,-0.21813357814437756,-0.2528488926151477,-0.1796481125632609,-0.3565409027742059,-0.17507381880567607,-0.33684801128761643,-0.30809862423145656,-0.4103550351660521,-0.36747054928654155,-0.49374012394395517,-0.6465247607753843,-0.47431671113956253,-0.7634975531731754,-0.6466099485841664,-0.564626297243563,-0.6868244706116887,-0.7043776203604158,-0.6540653205653839,-0.6493009993243753,-0.8015649105473808,-0.8080123465898609,-0.7132669466651864,-0.6911056006854308,-0.7066347645705436,-0.776382613333729,-0.6998040015860215,-0.7479197349201094,-0.734670439663265,-0.7233883472885015,-0.66226042999794,-0.6489944563139894,-0.5806354890180471,-0.6424733117261324
12590,0.14885099816585592,-0.0767690671206517,0.08738533028033407,0.03302672685031065,-0.1616250813622645,0.05079722576261656,0.004947493376005635,0.012139154428190989,-0.13084845279238022,-0.12694855018210377,-0.13478007679111795,-0.1899455833601622,-0.08100356565871139,-0.10103997995820033,-0.19041984110084062,-0.04211086094121101,-0.14700023649917637,-0.13891471984407056,-0.27829050377230713,-0.22769262354871062,-0.27918683724715104,-0.3632409966036345,-0.32848875992368143,-0.47931125731398455,-0.5974914761922151,-0.6556434540403879,-0.6720090699537872,-0.5457748462896453,-0.5259719214108952,-0.6764944808126396,-0.728864439792822,-0.5818290443431502,-0.6078900436539079,-0.5389611455342229,-0.7906525328439467,-0.5664252395641317,-0.5107683997369779,-0.4840529645229957,-0.5354709068926,-0.5288954754842273,-0.43149191188199676,-0.5727275196597875,-0.41207808831579096,-0.4009429396762026,-0.43762650913360757
12593,0.03470215231383106,-0.03596166344843643,0.05992723152676434,-0.031159820213627714,0.0051983007563161515,-0.06413798715961226,0.028492722229040132,-0.13629379860258906,-0.15588867466103132,-0.10442272253197532,-0.10652399803581517,-0.14440647010300972,-0.19035809221633765,-0.18598227017898716,-0.3008830207086296,-0.22340661271197182,-0.3469813110957143,-0.4656081661619227,-0.4770427428725374,-0.37111748081028695,-0.6949013669963877,-0.49790869616081623,-0.7260569284481179,-0.7793942177259333,-0.8017944317358627,-0.8571006972450463,-0.6283836652051731,-0.873688104377877,-0.7860278654723869,-0.8159858655116733,-0.8817112064888928,-0.9341136669823941,-0.8810202598413143,-0.8994869955881035,-0.8920083497920678,-0.9510994393020102,-0.8880073566068312,-0.9070358749490408,-0.6974830997321408,-0.9228261576963314,-0.9173153044792066,-0.8474745054420219,-0.8261642740290374,-0.8761229059860176,-0.9276454918978446
12594,-0.01214311204482287,0.0018938653483382764,0.007573602563952727,-0.044065877545485216,0.05228119886238114,-0.1007143954262951,0.05348326312264773,-0.12129101707022653,0.0033134435658586092,-0.06896599781594502,-0.06303801997546507,-0.24447711968441582,-0.26474328753005294,-0.1711771062593435,-0.2639712204569253,-0.3890249095833483,-0.29556530206477427,-0.3095823130626617,-0.4643499003191718,-0.5236305014834206,-0.5379893624437759,-0.648254263913851,-0.681147750884796,-0.7118111892743084,-0.8285310797229948,-0.9407990623078094,-0.8880881154371006,-0.7845154452609717,-0.7381086266497289,-0.8241993962468196,-0.999977372874254,-0.8940890020739565,-0.8918260857658371,-0.921401461355436,-0.8250833699924486,-0.756393381243756,-0.8758374618796876,-0.9520619254106875,-0.9671710605142099,-0.8366477257529116,-0.808205564635959,-0.9101635995364563,-0.8420464878259657,-0.8019831506555187,-0.8051461273949116
12596,0.0419957986568265,0.07238675069729034,0.031127377096689456,0.18919176955072736,0.03161418596507594,0.036109096736911026,0.028510890643641026,-0.12245706168105157,-0.10702534119215623,-0.07393629909687466,-0.12513219866360792,-0.10785369514551046,-0.22459705802368085,-0.1209190916850477,-0.16901335675959725,0.018606573575286056,-0.2973843027243071,-0.17508362780940337,-0.21726293370167266,-0.3361243393663027,-0.21405576941741367,-0.5059255865878832,-0.3727904358855323,-0.4939878446603674,-0.45140504987713104,-0.35797431505040733,-0.49361485806247984,-0.5070338165772029,-0.4832153854491068,-0.6407152781995321,-0.5178829226919253,-0.5227165915829523,-0.5306223568694459,-0.3432487112522855,-0.559704254135153,-0.7308156200256833,-0.4208311999073038,-0.5001974789392855,-0.48161589704946617,-0.4654381163197155,-0.387983714760837,-0.41673751685487465,-0.29977321818877506,-0.35286288986972736,-0.35108620614522495
